,activity_type,acc_x,acc_y,acc_z
69908,Falling,332,-77,-807
69909,Falling,180,-84,-918
69910,Falling,112,-40,-991
69911,Falling,87,-57,-947
69912,Falling,-20,-68,-964
69913,Falling,-235,-259,-1219
69914,Falling,5,-71,-964
69915,Falling,-13,-86,-979
69916,Falling,21,-95,-973
69917,Falling,22,-65,-975
69918,Falling,9,-36,-975
69919,Falling,15,-73,-977
69920,Falling,12,-69,-975
69921,Falling,1,-60,-982
69922,Falling,-94,-17,-1028
69923,Falling,-206,-3,-1160
69924,Falling,-50,-50,-1007
69925,Falling,123,-64,-902
69926,Falling,315,-82,-846
69927,Falling,500,-49,-744
69928,Falling,558,-96,-704
69929,Falling,668,-123,-605
69930,Falling,751,-64,-531
69931,Falling,808,-43,-392
69932,Falling,894,-12,-290
69933,Falling,943,-46,-139
69934,Falling,999,35,-30
69935,Falling,1026,-17,29
69936,Falling,706,-154,155
69937,Falling,1009,112,-10
69938,Falling,1004,-32,36
69939,Falling,1068,-256,143
69940,Falling,1060,-116,12
69941,Falling,948,61,-28
69942,Falling,849,267,-2
69943,Falling,748,465,12
69944,Falling,607,654,-24
69945,Falling,459,799,-55
69946,Falling,299,976,-41
69947,Falling,79,953,-75
69948,Falling,89,1067,-83
69949,Falling,0,937,-126
69950,Falling,-158,913,96
69951,Falling,42,960,-90
69952,Falling,-21,972,-107
69953,Falling,-20,982,-75
69954,Falling,-36,982,-44
69955,Falling,-35,978,-48
69956,Falling,-21,981,-58
69957,Falling,-18,979,-59
69958,Falling,-26,983,-49
69959,Falling,-48,1053,-61
69960,Falling,-52,1231,-123
69961,Falling,84,950,-40
69962,Falling,130,992,-36
69963,Falling,253,883,108
69964,Falling,263,948,-7
69965,Falling,400,907,-13
69966,Falling,608,783,-75
69967,Falling,575,753,-58
69968,Falling,690,603,-49
69969,Falling,829,430,-21
69970,Falling,871,361,-14
69971,Falling,911,283,-1
69972,Falling,972,126,-6
69973,Falling,1023,0,21
69974,Falling,1021,-44,12
69975,Falling,1037,-86,-18
69976,Falling,1024,-55,21
69977,Falling,1007,-41,21
69978,Falling,988,-33,50
69979,Falling,946,-12,191
69980,Falling,896,-6,347
69981,Falling,807,14,501
69982,Falling,730,43,642
69983,Falling,658,-4,738
69984,Falling,544,-5,849
69985,Falling,423,37,916
69986,Falling,352,27,956
69987,Falling,248,7,998
69988,Falling,141,43,1043
69989,Falling,48,29,1058
69990,Falling,-18,99,1106
69991,Falling,-43,57,1024
69992,Falling,-57,78,1011
69993,Falling,-49,77,1003
69994,Falling,-51,76,1015
69995,Falling,-59,79,1009
69996,Falling,-44,61,1028
69997,Falling,-36,40,1051
69998,Falling,27,-39,1051
69999,Falling,40,46,1066
70000,Falling,43,56,1072
70001,Falling,75,42,1081
70002,Falling,141,24,1079
70003,Falling,233,38,1042
70004,Falling,359,13,951
70005,Falling,511,-1,854
70006,Falling,642,-60,762
70007,Falling,694,114,658
70008,Falling,789,76,478
70009,Falling,868,46,313
70010,Falling,1017,-118,59
70011,Falling,1004,-20,183
70012,Falling,999,-59,83
70013,Falling,984,-70,96
70014,Falling,922,-274,32
70015,Falling,915,-50,-42
70016,Falling,968,-25,19
70017,Falling,1256,263,31
70018,Falling,1143,214,66
70019,Falling,1099,19,-30
70020,Falling,934,13,45
70021,Falling,839,-414,30
70022,Falling,799,-485,120
70023,Falling,634,-614,98
70024,Falling,392,-777,84
70025,Falling,204,-933,126
70026,Falling,46,-1052,69
70027,Falling,-25,-1007,100
70028,Falling,-79,-1030,69
70029,Falling,155,-975,-5
70030,Falling,-43,-1009,146
70031,Falling,2,-1003,95
70032,Falling,-1,-1006,94
70033,Falling,0,-1007,80
70034,Falling,6,-1008,95
70035,Falling,-6,-1029,78
70036,Falling,-70,-1092,112
70037,Falling,1,-1124,84
70038,Falling,139,-1016,84
70039,Falling,200,-970,54
70040,Falling,187,-919,77
70041,Falling,283,-936,115
70042,Falling,406,-888,105
70043,Falling,507,-795,75
70044,Falling,623,-658,57
70045,Falling,788,-458,48
70046,Falling,897,-299,73
70047,Falling,993,-212,72
70048,Falling,1057,-141,57
70049,Falling,1007,15,58
70050,Falling,1024,-12,106
70051,Falling,1028,-188,46
70052,Falling,1094,-87,114
70053,Falling,1203,126,79
70054,Falling,1119,0,31
70055,Falling,990,-25,-108
70056,Falling,911,-30,-254
70057,Falling,818,-44,-380
70058,Falling,766,9,-487
70059,Falling,692,-114,-579
70060,Falling,574,-61,-673
70061,Falling,416,-70,-746
70062,Falling,202,-56,-874
70063,Falling,59,-87,-953
70064,Falling,-58,-59,-996
70065,Falling,-266,214,-951
70066,Falling,164,-111,-1015
70067,Falling,3,-107,-986
70068,Falling,-5,-92,-980
70069,Falling,13,-53,-978
70070,Falling,3,-46,-977
70071,Falling,15,-76,-977
70072,Falling,-2,-58,-984
70073,Falling,-64,-7,-1007
70074,Falling,-115,-73,-1004
70075,Falling,-33,-59,-1015
70076,Falling,94,-67,-966
70077,Falling,109,-104,-959
70078,Falling,304,-100,-850
70079,Falling,446,-60,-737
70080,Falling,589,-90,-642
70081,Falling,735,-35,-524
70082,Falling,823,-1,-412
70083,Falling,877,-23,-355
70084,Falling,909,-59,-209
70085,Falling,962,-36,-49
70086,Falling,1014,-61,49
70087,Falling,887,-251,334
70088,Falling,1030,-62,134
70089,Falling,1010,-128,52
70090,Falling,1005,-24,64
70091,Falling,1036,-127,89
70092,Falling,1089,-111,77
70093,Falling,1053,-97,-73
70094,Falling,897,153,-44
70095,Falling,804,330,-54
70096,Falling,700,546,-31
70097,Falling,535,769,-11
70098,Falling,445,829,-64
70099,Falling,296,958,-68
70100,Falling,193,997,-62
70101,Falling,84,961,-125
70102,Falling,31,1080,-40
70103,Falling,-99,973,-135
70104,Falling,10,984,90
70105,Falling,-39,993,-44
70106,Falling,-13,983,-40
70107,Falling,-18,980,-54
70108,Falling,-34,984,-50
70109,Falling,-18,980,-61
70110,Falling,-30,979,-55
70111,Falling,-22,984,-51
70112,Falling,-94,1039,-77
70113,Falling,12,1079,-79
70114,Falling,51,1038,-9
70115,Falling,308,1080,164
70116,Falling,213,933,129
70117,Falling,257,899,167
70118,Falling,534,885,53
70119,Falling,595,746,39
70120,Falling,668,655,136
70121,Falling,731,474,33
70122,Falling,793,174,51
70123,Falling,963,-13,9
70124,Falling,403,112,-10
70125,Falling,885,-196,62
70126,Falling,992,-172,-19
70127,Falling,999,-91,20
70128,Falling,1022,14,-37
70129,Falling,990,85,73
70130,Falling,961,-77,76
70131,Falling,950,-61,185
70132,Falling,841,9,448
70133,Falling,796,-4,558
70134,Falling,634,-58,766
70135,Falling,565,17,779
70136,Falling,428,48,947
70137,Falling,325,71,990
70138,Falling,267,116,1095
70139,Falling,93,28,923
70140,Falling,97,-37,911
70141,Falling,195,18,1250
70142,Falling,-58,22,977
70143,Falling,-21,61,1005
70144,Falling,8,51,1020
70145,Falling,7,47,1025
70146,Falling,8,25,1039
70147,Falling,29,103,1060
70148,Falling,10,33,1065
70149,Falling,76,43,1077
70150,Falling,123,47,1067
70151,Falling,238,67,1032
70152,Falling,327,42,972
70153,Falling,418,67,941
70154,Falling,545,-20,829
70155,Falling,665,76,732
70156,Falling,767,79,576
70157,Falling,838,-11,438
70158,Falling,940,-172,224
70159,Falling,985,-288,28
70160,Falling,960,13,55
70161,Falling,1008,-193,315
70162,Falling,1122,-56,39
70163,Falling,1015,0,-47
70164,Falling,997,-31,-3
70165,Falling,1060,187,22
70166,Falling,1195,136,97
70167,Falling,1109,3,32
70168,Falling,1024,47,-1
70169,Falling,947,-59,97
70170,Falling,908,-363,87
70171,Falling,719,-551,49
70172,Falling,608,-634,48
70173,Falling,317,-830,177
70174,Falling,193,-1016,119
70175,Falling,-27,-1082,146
70176,Falling,66,-1045,95
70177,Falling,42,-992,76
70178,Falling,35,-957,93
70179,Falling,199,-986,67
70180,Falling,-57,-1023,119
70181,Falling,-9,-1011,94
70182,Falling,5,-1014,78
70183,Falling,0,-1014,90
70184,Falling,13,-1007,112
70185,Falling,6,-1019,81
70186,Falling,40,-1107,44
70187,Falling,94,-1082,101
70188,Falling,159,-978,91
70189,Falling,209,-947,87
70190,Falling,139,-913,106
70191,Falling,418,-893,79
70192,Falling,503,-811,88
70193,Falling,677,-668,73
70194,Falling,763,-522,80
70195,Falling,872,-244,83
70196,Falling,859,-204,94
70197,Falling,980,-215,-7
70198,Falling,1099,-39,13
70199,Falling,1043,72,-33
70200,Falling,1126,-96,83
70201,Falling,1165,100,97
70202,Falling,1127,-13,22
70203,Falling,1009,-82,-91
70204,Falling,967,-79,-173
70205,Falling,896,11,-292
70206,Falling,796,76,-429
70207,Falling,670,-47,-568
70208,Falling,520,-46,-681
70209,Falling,338,-57,-778
70210,Falling,158,-121,-890
70211,Falling,48,-88,-939
70212,Falling,-126,-61,-1057
70213,Falling,-280,-159,-1304
70214,Falling,-29,12,-955
70215,Falling,-35,-94,-978
70216,Falling,0,-63,-979
70217,Falling,3,-67,-978
70218,Falling,-5,-45,-979
70219,Falling,-19,-55,-986
70220,Falling,-69,2,-1020
70221,Falling,-189,-58,-1106
70222,Falling,-28,-61,-1007
70223,Falling,91,-55,-963
70224,Falling,338,-7,-807
70225,Falling,376,-35,-780
70226,Falling,526,-57,-643
70227,Falling,738,-28,-541
70228,Falling,752,-28,-406
70229,Falling,897,41,-270
70230,Falling,949,0,-101
70231,Falling,1117,-25,9
70232,Falling,814,-391,-45
70233,Falling,1027,-185,144
70234,Falling,1006,-39,127
70235,Falling,1010,-69,84
70236,Falling,1014,95,41
70237,Falling,1022,74,72
70238,Falling,1010,-249,47
70239,Falling,1097,-190,0
70240,Falling,1096,-172,24
70241,Falling,994,7,-25
70242,Falling,846,282,0
70243,Falling,720,518,-35
70244,Falling,621,710,-18
70245,Falling,509,760,-67
70246,Falling,410,866,-39
70247,Falling,290,925,-27
70248,Falling,169,966,-84
70249,Falling,44,988,-87
70250,Falling,-15,959,-78
70251,Falling,-57,881,33
70252,Falling,11,958,-43
70253,Falling,-23,979,-56
70254,Falling,-27,985,-52
70255,Falling,-36,995,-49
70256,Falling,20,1024,-132
70257,Falling,18,1028,-55
70258,Falling,90,971,-68
70259,Falling,66,965,-13
70260,Falling,157,961,-29
70261,Falling,291,944,32
70262,Falling,285,990,-81
70263,Falling,421,951,-111
70264,Falling,524,749,-36
70265,Falling,703,567,-48
70266,Falling,757,455,22
70267,Falling,901,301,-5
70268,Falling,982,103,-67
70269,Falling,1030,-17,-18
70270,Falling,1035,-61,-25
70271,Falling,1009,89,-49
70272,Falling,1003,-23,22
70273,Falling,1005,17,-26
70274,Falling,986,-73,-54
70275,Falling,1022,11,-106
70276,Falling,975,-29,22
70277,Falling,962,-96,122
70278,Falling,909,34,280
70279,Falling,820,3,444
70280,Falling,744,-109,656
70281,Falling,618,21,743
70282,Falling,483,26,910
70283,Falling,420,28,941
70284,Falling,324,36,1016
70285,Falling,247,20,1014
70286,Falling,161,47,1021
70287,Falling,104,22,1036
70288,Falling,48,49,1029
70289,Falling,58,35,1076
70290,Falling,3,62,1056
70291,Falling,-33,64,1025
70292,Falling,-32,74,1014
70293,Falling,-45,76,1017
70294,Falling,-39,80,1018
70295,Falling,-35,79,1018
70296,Falling,-15,36,1039
70297,Falling,-65,53,1218
70298,Falling,18,42,1121
70299,Falling,85,28,1049
70300,Falling,226,0,1021
70301,Falling,288,99,994
70302,Falling,418,-3,919
70303,Falling,547,2,843
70304,Falling,632,59,759
70305,Falling,702,64,666
70306,Falling,824,-14,464
70307,Falling,905,-29,337
70308,Falling,949,-77,267
70309,Falling,986,-45,209
70310,Falling,961,42,262
70311,Falling,982,-9,100
70312,Falling,991,-13,69
70313,Falling,960,44,-5
70314,Falling,930,-163,63
70315,Falling,983,-147,-33
70316,Falling,1020,-256,-34
70317,Falling,989,-76,-154
70318,Falling,1049,-100,58
70319,Falling,1028,160,103
70320,Falling,1084,154,46
70321,Falling,1084,96,50
70322,Falling,1018,51,76
70323,Falling,1008,-150,48
70324,Falling,948,-296,85
70325,Falling,882,-421,72
70326,Falling,816,-527,104
70327,Falling,812,-546,88
70328,Falling,775,-589,68
70329,Falling,681,-709,112
70330,Falling,694,-695,68
70331,Falling,603,-744,86
70332,Falling,463,-810,70
70333,Falling,263,-908,85
70334,Falling,203,-959,74
70335,Falling,27,-1048,127
70336,Falling,-87,-1014,84
70337,Falling,71,-1014,63
70338,Falling,-14,-1016,90
70339,Falling,12,-1010,88
70340,Falling,10,-1006,94
70341,Falling,-32,-1021,85
70342,Falling,-48,-1042,83
70343,Falling,9,-1127,71
70344,Falling,28,-1026,63
70345,Falling,115,-1015,92
70346,Falling,184,-923,90
70347,Falling,356,-875,141
70348,Falling,471,-813,78
70349,Falling,653,-651,53
70350,Falling,734,-566,69
70351,Falling,911,-363,40
70352,Falling,976,-297,64
70353,Falling,969,-189,21
70354,Falling,986,-201,63
70355,Falling,996,-148,58
70356,Falling,1009,-105,57
70357,Falling,1157,-77,-24
70358,Falling,1046,14,30
70359,Falling,970,49,-3
70360,Falling,1099,47,77
70361,Falling,1202,-155,27
70362,Falling,1118,-3,12
70363,Falling,1059,17,-94
70364,Falling,896,-30,-249
70365,Falling,740,56,-407
70366,Falling,719,28,-555
70367,Falling,696,-12,-637
70368,Falling,587,-64,-718
70369,Falling,567,-57,-750
70370,Falling,500,-63,-797
70371,Falling,468,-61,-817
70372,Falling,364,-40,-860
70373,Falling,283,-69,-879
70374,Falling,136,-112,-941
70375,Falling,24,-57,-996
70376,Falling,-49,-65,-1035
70377,Falling,-104,-35,-1022
70378,Falling,-12,-28,-977
70379,Falling,-14,-74,-981
70380,Falling,-22,-65,-987
70381,Falling,-73,-42,-1002
70382,Falling,-114,-89,-1046
70383,Falling,-48,-64,-1035
70384,Falling,81,-34,-967
70385,Falling,164,-61,-918
70386,Falling,298,-63,-841
70387,Falling,442,-42,-768
70388,Falling,607,-51,-660
70389,Falling,745,-50,-561
70390,Falling,799,-18,-479
70391,Falling,855,-52,-367
70392,Falling,913,-56,-316
70393,Falling,909,-66,-203
70394,Falling,967,18,-63
70395,Falling,1051,58,1
70396,Falling,1050,135,-75
70397,Falling,997,-159,103
70398,Falling,991,-69,70
70399,Falling,1004,-51,38
70400,Falling,1000,-69,43
70401,Falling,1067,-60,29
70402,Falling,1103,-162,18
70403,Falling,991,21,8
70404,Falling,873,291,-1
70405,Falling,746,399,-119
70406,Falling,615,695,-94
70407,Falling,595,758,-44
70408,Falling,490,838,-59
70409,Falling,394,889,-70
70410,Falling,349,969,-41
70411,Falling,236,985,-49
70412,Falling,193,983,-68
70413,Falling,117,968,-57
70414,Falling,98,925,-43
70415,Falling,169,834,-41
70416,Falling,-220,756,-40
70417,Falling,55,952,-14
70418,Falling,-5,969,-37
70419,Falling,-31,978,-39
70420,Falling,-74,978,-12
70421,Falling,-51,981,-30
70422,Falling,-43,977,-43
70423,Falling,-52,982,-46
70424,Falling,-45,982,-39
70425,Falling,-44,983,-46
70426,Falling,-55,983,-40
70427,Falling,-57,982,-53
70428,Falling,-43,980,-38
70429,Falling,-39,982,-44
70430,Falling,-41,981,-39
70431,Falling,-50,982,-39
70432,Falling,-48,981,-44
70433,Falling,-40,981,-49
70434,Falling,-40,980,-48
70435,Falling,-46,983,-43
70436,Falling,-47,982,-40
70437,Falling,-46,981,-44
70438,Falling,-47,980,-46
70439,Falling,-44,981,-42
70440,Falling,-45,981,-42
70441,Falling,-47,982,-50
70442,Falling,-37,981,-45
70443,Falling,-40,981,-45
70444,Falling,-47,982,-42
70445,Falling,-52,985,-46
70446,Falling,-33,1004,-14
70447,Falling,-75,1052,-18
70448,Falling,-30,1097,-71
70449,Falling,24,948,-76
70450,Falling,124,926,-52
70451,Falling,54,982,-65
70452,Falling,70,1012,0
70453,Falling,126,991,-94
70454,Falling,131,1038,-14
70455,Falling,270,1088,-99
70456,Falling,282,917,-15
70457,Falling,472,783,-48
70458,Falling,550,734,-64
70459,Falling,609,760,-65
70460,Falling,621,772,-42
70461,Falling,659,730,-80
70462,Falling,768,547,-9
70463,Falling,842,397,-45
70464,Falling,912,266,2
70465,Falling,984,95,-35
70466,Falling,994,14,29
70467,Falling,1270,-181,15
70468,Falling,1003,-124,-4
70469,Falling,1014,-51,-54
70470,Falling,966,-41,139
70471,Falling,945,-11,239
70472,Falling,914,-26,330
70473,Falling,851,-6,473
70474,Falling,773,40,613
70475,Falling,659,73,675
70476,Falling,600,-32,795
70477,Falling,461,-2,923
70478,Falling,356,109,928
70479,Falling,282,107,1043
70480,Falling,201,82,1045
70481,Falling,134,98,1007
70482,Falling,21,92,989
70483,Falling,169,169,1082
70484,Falling,-47,76,1057
70485,Falling,-58,103,1015
70486,Falling,-36,88,1013
70487,Falling,-38,77,1013
70488,Falling,-45,74,1023
70489,Falling,-37,48,1046
70490,Falling,8,22,1003
70491,Falling,21,9,991
70492,Falling,2,25,1018
70493,Falling,-18,35,1027
70494,Falling,-29,40,1031
70495,Falling,-29,42,1029
70496,Falling,-15,34,1018
70497,Falling,-11,32,1016
70498,Falling,-20,34,1022
70499,Falling,-23,39,1026
70500,Falling,-20,36,1021
70501,Falling,-20,33,1021
70502,Falling,-19,36,1021
70503,Falling,-20,38,1022
70504,Falling,-20,34,1020
70505,Falling,-20,36,1020
70506,Falling,-21,37,1022
70507,Falling,-19,36,1022
70508,Falling,-19,35,1020
70509,Falling,-22,36,1021
70510,Falling,-20,37,1021
70511,Falling,-20,35,1021
70512,Falling,-21,36,1021
70513,Falling,-21,37,1021
70514,Falling,-20,35,1021
70515,Falling,-20,36,1020
70516,Falling,-21,37,1021
70517,Falling,-21,36,1022
70518,Falling,-20,37,1022
70519,Falling,-20,36,1022
70520,Falling,-22,36,1021
70521,Falling,-20,37,1022
70522,Falling,-20,37,1021
70523,Falling,-20,37,1021
70524,Falling,-22,36,1022
70525,Falling,-20,38,1022
70526,Falling,-21,36,1022
70527,Falling,-22,37,1022
70528,Falling,-21,36,1021
70529,Falling,-21,37,1021
70530,Falling,-20,37,1021
70531,Falling,-21,36,1021
70532,Falling,-22,37,1022
70533,Falling,-20,37,1021
70534,Falling,-22,36,1021
70535,Falling,-21,37,1021
70536,Falling,-20,36,1021
70537,Falling,-21,37,1021
70538,Falling,-21,37,1021
70539,Falling,-21,35,1021
70540,Falling,-21,37,1022
70541,Falling,-20,36,1021
70542,Falling,-23,36,1021
70543,Falling,-21,37,1022
70544,Falling,-20,37,1021
70545,Falling,-22,37,1022
70546,Falling,-21,36,1021
70547,Falling,-21,36,1021
70548,Falling,-21,37,1022
70549,Falling,-21,36,1021
70550,Falling,-22,37,1022
70551,Falling,-20,37,1021
70552,Falling,-20,36,1021
70553,Falling,-23,36,1022
70554,Falling,-21,37,1022
70555,Falling,-21,37,1022
70556,Falling,-22,36,1022
70557,Falling,-21,37,1022
70558,Falling,-22,37,1022
70559,Falling,-21,37,1022
70560,Falling,-21,37,1021
70561,Falling,-21,37,1022
70562,Falling,-21,37,1023
70563,Falling,-22,37,1021
70564,Falling,-22,37,1021
70565,Falling,-21,37,1021
70566,Falling,-21,37,1021
70567,Falling,-22,37,1021
70568,Falling,-22,37,1021
70569,Falling,-21,36,1021
70570,Falling,-22,37,1021
70571,Falling,-21,36,1021
70572,Falling,-22,37,1021
70573,Falling,-22,36,1021
70574,Falling,-20,37,1021
70575,Falling,-21,37,1021
70576,Falling,-21,37,1021
70577,Falling,-21,36,1021
70578,Falling,-21,37,1021
70579,Falling,-21,37,1021
70580,Falling,-22,37,1021
70581,Falling,-22,37,1022
70582,Falling,-21,37,1021
70583,Falling,-21,37,1022
70584,Falling,-22,37,1022
70585,Falling,-21,37,1021
70586,Falling,23,26,1058
70587,Falling,-53,83,1031
70588,Falling,-30,35,1037
70589,Falling,-19,38,1040
70590,Falling,-23,36,1017
70591,Falling,-25,38,1021
70592,Falling,-26,39,1022
70593,Falling,-25,39,1022
70594,Falling,-24,38,1021
70595,Falling,-27,39,1024
70596,Falling,-20,37,1023
70597,Falling,-19,35,1030
70598,Falling,-17,-31,1051
70599,Falling,48,5,1100
70600,Falling,81,2,1104
70601,Falling,74,35,1124
70602,Falling,158,102,1066
70603,Falling,211,-64,970
70604,Falling,294,50,937
70605,Falling,420,-53,903
70606,Falling,594,-18,959
70607,Falling,352,-294,967
70608,Falling,461,-268,914
70609,Falling,612,-124,980
70610,Falling,568,-380,931
70611,Falling,419,-684,905
70612,Falling,338,-298,848
70613,Falling,120,-535,824
70614,Falling,183,-650,702
70615,Falling,300,-580,411
70616,Falling,165,-759,371
70617,Falling,-158,-949,243
70618,Falling,14,-880,37
70619,Falling,-29,-1085,59
70620,Falling,282,-1044,67
70621,Falling,45,-1055,95
70622,Falling,26,-902,123
70623,Falling,66,-1048,124
70624,Falling,10,-1052,93
70625,Falling,17,-979,147
70626,Falling,-14,-918,106
70627,Falling,85,-1053,121
70628,Falling,-23,-1025,61
70629,Falling,-21,-1009,71
70630,Falling,-72,-1033,49
70631,Falling,-12,-1023,43
70632,Falling,-17,-1015,90
70633,Falling,-2,-1002,95
70634,Falling,-14,-1014,82
70635,Falling,-8,-1008,91
70636,Falling,-9,-1009,89
70637,Falling,-10,-1009,89
70638,Falling,-9,-1008,87
70639,Falling,-9,-1008,89
70640,Falling,-9,-1008,89
70641,Falling,-9,-1008,88
70642,Falling,-9,-1008,88
70643,Falling,-8,-1009,89
70644,Falling,-9,-1008,90
70645,Falling,-9,-1008,88
70646,Falling,-8,-1008,87
70647,Falling,-10,-1009,90
70648,Falling,-8,-1008,88
70649,Falling,-8,-1007,91
70650,Falling,-8,-1008,91
70651,Falling,-9,-1008,89
70652,Falling,-10,-1009,89
70653,Falling,-8,-1008,89
70654,Falling,-9,-1009,90
70655,Falling,-11,-1009,89
70656,Falling,-8,-1009,89
70657,Falling,-9,-1009,91
70658,Falling,-9,-1009,89
70659,Falling,-9,-1009,90
70660,Falling,-9,-1008,90
70661,Falling,-9,-1009,90
70662,Falling,-10,-1008,90
70663,Falling,-9,-1009,90
70664,Falling,-9,-1009,90
